numberOfHerders,dog1_xpos,dog1_zpos,dog1_touch,dog1_SuggestedTA,dog2_xpos,dog2_zpos,dog2_touch,dog2_SuggestedTA,numberOfTargets, numActiveTargets,Target1_xpos,Target1_zpos,Target1_xvel,Target1_zvel,Target1_active,Target1_InfluencedbyHA,Target2_xpos,Target2_zpos,Target2_xvel,Target2_zvel,Target2_active,Target2_InfluencedbyHA,Target3_xpos,Target3_zpos,Target3_xvel,Target3_zvel,Target3_active,Target3_InfluencedbyHA,Target4_xpos,Target4_zpos,Target4_xvel,Target4_zvel,Target4_active,Target4_InfluencedbyHA,containment_xpos, containment_zpos, allTargetsInGoal, numTargetsContained,numberOfWins, trialtime
2,-0.2301372,-0.1898211,1,1,-0.1962077,-0.1737203,0,1,4,4,-0.08717814,-0.1631001,0.006512348,0.006922876,True,2,-0.3143073,0.04248751,0.02816523,-0.007819406,True,0,0.5997358,0.0189909,0.002264944,-0.008797366,True,0,0.5642041,-0.04104678,0.001813455,-0.002303746,True,0,0,0,False,0,6,42.3
2,-0.2212615,-0.1937378,1,1,-0.187674,-0.1744974,0,1,4,4,-0.08702542,-0.1629595,0.007633769,0.00703168,True,2,-0.313744,0.04233384,0.02816818,-0.007683851,True,0,0.599782,0.01880735,0.002306695,-0.009176592,True,0,0.5642469,-0.04109456,0.002139023,-0.002388802,True,0,0,0,False,0,6,42.32
2,-0.2132224,-0.1944227,1,1,-0.1799651,-0.1749588,0,1,4,4,-0.08684859,-0.1628162,0.008841027,0.00716829,True,2,-0.3131791,0.04218219,0.02824745,-0.007582682,True,0,0.599829,0.01861527,0.002351781,-0.009603801,True,0,0.5642962,-0.04114474,0.002464217,-0.002509105,True,0,0,0,False,0,6,42.34
2,-0.2028956,-0.1961976,1,1,-0.1730129,-0.1752155,0,1,4,4,-0.08664579,-0.1626695,0.01014027,0.007334942,True,2,-0.3126137,0.04203141,0.02827127,-0.007539567,True,0,0.5998785,0.01841339,0.002472797,-0.01009425,True,0,0.5643525,-0.04119697,0.002817863,-0.002611447,True,0,0,0,False,0,6,42.36
2,-0.178302,-0.1945965,1,1,-0.1667507,-0.1753513,0,1,4,4,-0.08641494,-0.1625187,0.01153944,0.007537576,True,2,-0.3120461,0.04188213,0.02837779,-0.007463974,True,0,0.5999308,0.01820007,0.002609782,-0.01066455,True,0,0.5644159,-0.04124971,0.003170828,-0.002637184,True,0,0,0,False,0,6,42.38
2,-0.1725489,-0.1911242,1,1,-0.1611142,-0.1754283,0,1,4,4,-0.08613026,-0.1623548,0.01423064,0.008192193,True,12,-0.3114779,0.04173456,0.02841373,-0.00737886,True,0,0.599984,0.01797436,0.002663349,-0.01128581,True,0,0.5644877,-0.0413046,0.003587288,-0.002744262,True,0,0,0,False,0,6,42.4
2,-0.1664657,-0.1862776,1,1,-0.1560421,-0.1754913,0,1,4,4,-0.08578788,-0.1621769,0.01711166,0.008897189,True,12,-0.3109089,0.04158732,0.02845174,-0.007362484,True,0,0.6000367,0.01773684,0.002634377,-0.01187647,True,0,0.5645692,-0.04136295,0.004070266,-0.002917095,True,0,0,0,False,0,6,42.42
2,-0.1604937,-0.1828974,1,1,-0.1514754,-0.1755723,0,1,4,4,-0.08538383,-0.1619842,0.02020263,0.009633437,True,12,-0.3103396,0.041442,0.0284665,-0.007266016,True,0,0.6000898,0.01748619,0.002652887,-0.0125306,True,0,0.5646608,-0.04142625,0.004579816,-0.003164863,True,0,0,0,False,0,6,42.44
2,-0.1544843,-0.1780197,1,1,-0.147359,-0.1756922,0,1,4,4,-0.08491331,-0.1617757,0.02351828,0.0104259,True,12,-0.3097714,0.04130031,0.02840928,-0.007085135,True,0,0.6001422,0.01722129,0.002616142,-0.01324506,True,0,0.5647631,-0.04149384,0.005114105,-0.00337957,True,0,0,0,False,0,6,42.46
2,-0.1434733,-0.1706386,1,1,-0.1436415,-0.1758633,0,1,4,4,-0.08437196,-0.1615511,0.02706783,0.011231,True,12,-0.3092056,0.04116073,0.0282932,-0.00697964,True,0,0.6001934,0.01694291,0.002564884,-0.01391968,True,0,0.5648754,-0.04156693,0.005614603,-0.003654549,True,0,0,0,False,0,6,42.48
