numberOfHerders,dog1_xpos,dog1_zpos,dog1_touch,dog1_SuggestedTA,dog2_xpos,dog2_zpos,dog2_touch,dog2_SuggestedTA,numberOfTargets, numActiveTargets,Target1_xpos,Target1_zpos,Target1_xvel,Target1_zvel,Target1_active,Target1_InfluencedbyHA,Target2_xpos,Target2_zpos,Target2_xvel,Target2_zvel,Target2_active,Target2_InfluencedbyHA,Target3_xpos,Target3_zpos,Target3_xvel,Target3_zvel,Target3_active,Target3_InfluencedbyHA,Target4_xpos,Target4_zpos,Target4_xvel,Target4_zvel,Target4_active,Target4_InfluencedbyHA,containment_xpos, containment_zpos, allTargetsInGoal, numTargetsContained,numberOfWins, trialtime
2,-0.3565704,0.199744,1,4,0.3862746,0.2727666,0,4,4,4,0.03075391,0.3539234,0.0004973285,-0.03252904,True,0,-0.2642802,0.1917446,0.03635922,-0.002293558,True,1,0.1210728,0.1959811,0.001779492,-0.0009942986,True,0,0.385573,0.2871487,-0.02365103,0.02847359,True,2,0,0,False,0,0,6.98
2,-0.3571449,0.2004206,1,4,0.3902032,0.2782639,0,4,4,4,0.03076757,0.3532711,0.0006824722,-0.03261448,True,0,-0.2635266,0.1916965,0.03767637,-0.002407948,True,1,0.1211033,0.1959575,0.001524213,-0.001175606,True,0,0.3850951,0.287821,-0.02389571,0.03360229,True,2,0,0,False,0,0,7
2,-0.3549452,0.2001924,1,4,0.3935991,0.2833271,0,4,4,4,0.03078389,0.3526182,0.0008150357,-0.03264656,True,0,-0.2627471,0.1916459,0.03897268,-0.002529111,True,1,0.1211271,0.1959319,0.001189736,-0.001280194,True,0,0.3845688,0.2885838,-0.02631465,0.03812788,True,2,0,0,False,0,0,7.02
2,-0.3536812,0.2002694,1,4,0.3965271,0.2879261,0,4,4,4,0.03080256,0.3519647,0.0009333905,-0.03267802,True,0,-0.2619413,0.1915929,0.04028888,-0.002651387,True,1,0.1211454,0.1959047,0.0009140424,-0.001361994,True,0,0.3839536,0.289398,-0.03075308,0.04070313,True,2,0,0,False,0,0,7.04
2,-0.3521016,0.2002434,1,4,0.3990377,0.2920604,0,4,4,4,0.03082299,0.3513111,0.001020822,-0.0326813,True,0,-0.261109,0.1915374,0.04161087,-0.002776749,True,1,0.1211576,0.1958749,0.000614389,-0.001488694,True,0,0.3832363,0.2902239,-0.03585253,0.04128812,True,2,0,0,False,0,0,7.06
2,-0.3456136,0.2022582,1,4,0.4011692,0.2957506,0,4,4,4,0.03084626,0.3506588,0.001163283,-0.03261562,True,0,-0.2602501,0.1914793,0.04294315,-0.002904607,True,1,0.1211643,0.1958417,0.0003351873,-0.00166027,True,0,0.3824171,0.2910375,-0.04095076,0.04068189,True,2,0,0,False,0,0,7.08
2,-0.3367694,0.2055905,1,4,0.4029509,0.2990293,0,4,4,4,0.0308712,0.3500084,0.001246306,-0.03252126,True,0,-0.259363,0.1914176,0.04435416,-0.003083479,True,1,0.1211657,0.1958058,6.888193E-05,-0.001795816,True,0,0.3814983,0.2918257,-0.04592689,0.03941624,True,2,0,0,False,0,0,7.1
2,-0.3237059,0.2124897,1,4,0.4044067,0.3019359,0,4,4,4,0.0308975,0.3493586,0.001314653,-0.03249093,True,0,-0.2584453,0.1913503,0.04588431,-0.003365151,True,1,0.1211609,0.1957678,-0.0002424215,-0.001897993,True,0,0.3804823,0.292581,-0.05078895,0.03776765,True,2,0,0,False,0,0,7.12
2,-0.3000364,0.2272085,1,4,0.4055564,0.3045121,0,4,4,4,0.03092446,0.3487098,0.001347831,-0.03244289,True,0,-0.2574935,0.1912719,0.04758311,-0.003918828,True,1,0.1211504,0.195727,-0.0005246099,-0.002044001,True,0,0.3793772,0.2933011,-0.05524911,0.03600692,True,2,0,0,False,0,0,7.14
2,-0.2759267,0.2453098,1,4,0.4064175,0.3067987,0,4,4,4,0.0309524,0.348062,0.001396652,-0.03239014,True,0,-0.2565082,0.1911649,0.04926265,-0.005348492,True,1,0.1211327,0.1956843,-0.0008839824,-0.002135709,True,0,0.3781927,0.2939868,-0.05921703,0.0342905,True,2,0,0,False,0,0,7.16
2,-0.206077,0.2961918,1,4,0.4070068,0.3088342,0,4,4,4,0.03098026,0.3474149,0.00139306,-0.03235488,True,0,-0.2555088,0.1910174,0.04997234,-0.007367191,True,1,0.1211087,0.19564,-0.001199792,-0.002213518,True,0,0.376936,0.2946395,-0.06282582,0.03263485,True,2,0,0,False,0,0,7.18
2,-0.1912657,0.306298,1,4,0.4073403,0.3106538,0,4,4,4,0.03100741,0.346768,0.001357193,-0.0323455,True,0,-0.2545187,0.1908509,0.04950553,-0.008325641,True,0,0.1210795,0.1955955,-0.001457164,-0.002226303,True,0,0.3756126,0.2952603,-0.06616436,0.03104124,True,2,0,0,False,0,0,7.2
2,-0.1541706,0.33095,1,4,0.4074343,0.3122886,0,4,4,4,0.03103494,0.3461197,0.001376327,-0.03241875,True,0,-0.253529,0.1906858,0.04948711,-0.008255873,True,0,0.1210456,0.1955493,-0.001695123,-0.002307119,True,0,0.3742266,0.2958503,-0.06929448,0.02950441,True,2,0,0,False,0,0,7.22
2,-0.128543,0.3417113,1,4,0.4073052,0.3137653,0,4,4,4,0.03106329,0.3454715,0.001416927,-0.03240764,True,0,-0.2525397,0.1905217,0.04946368,-0.0082056,True,0,0.1210066,0.1955014,-0.001950869,-0.002398247,True,0,0.3727813,0.2964106,-0.07225993,0.02801822,True,2,0,0,False,0,0,7.24
2,-0.09907822,0.3511199,1,4,0.4069695,0.3151073,0,4,4,4,0.03109343,0.3448226,0.001506742,-0.03244992,True,0,-0.2515495,0.1903591,0.04951634,-0.008127237,True,0,0.1209613,0.1954532,-0.002267264,-0.002410444,True,0,0.3712793,0.2969421,-0.07509326,0.02657559,True,2,0,0,False,0,0,7.26
2,-0.05189044,0.3659863,1,4,0.4064436,0.3163339,0,4,4,4,0.03112498,0.3441741,0.001577477,-0.03242186,True,0,-0.2505584,0.1901966,0.04955248,-0.008127705,True,0,0.1209084,0.1954054,-0.002645614,-0.002387664,True,0,0.3697228,0.2974454,-0.07781843,0.02517016,True,2,0,0,False,0,0,7.28
2,-0.05370861,0.3660046,1,4,0.4057434,0.3174613,0,4,4,4,0.03118443,0.3435186,0.002968671,-0.03277828,True,1,-0.2495677,0.190034,0.04953444,-0.00813004,True,0,0.1208477,0.1953585,-0.003034342,-0.002343804,True,0,0.3681137,0.2979213,-0.08045422,0.02379559,True,2,0,0,False,0,0,7.3
2,-0.04707745,0.3680044,1,4,0.4048845,0.3185032,0,4,4,4,0.03127104,0.342856,0.004326417,-0.03312877,True,1,-0.2485786,0.1898721,0.04946049,-0.008095782,True,0,0.120778,0.1953112,-0.003485716,-0.002365213,True,0,0.3664532,0.2983702,-0.08301466,0.02244738,True,2,0,0,False,0,0,7.32
2,-0.0493142,0.3673298,1,4,0.4038815,0.3194706,0,4,4,4,0.03138618,0.3421845,0.005753457,-0.0335778,True,1,-0.2475909,0.189711,0.04938672,-0.008057629,True,0,0.1206987,0.1952639,-0.003961816,-0.002366446,True,0,0.3647429,0.2987925,-0.08551097,0.02112071,True,2,0,0,False,0,0,7.34
2,-0.04855968,0.3675574,1,4,0.4027482,0.3203728,0,4,4,4,0.03152917,0.3415044,0.007145908,-0.03400259,True,1,-0.2466048,0.1895512,0.04930647,-0.007988706,True,0,0.1206111,0.1952153,-0.004381686,-0.002429461,True,0,0.3629865,0.2991881,-0.0878159,0.0197785,True,2,0,0,False,0,0,7.36
2,-0.0488142,0.3674806,1,4,0.4014973,0.3212175,0,4,4,4,0.0317,0.3408155,0.008537535,-0.03444625,True,1,-0.2456201,0.1893912,0.04923433,-0.008000462,True,0,0.1205155,0.1951663,-0.004781082,-0.002448491,True,0,0.3611956,0.2995547,-0.08953401,0.01833276,True,2,0,0,False,0,0,7.38
2,-0.04872834,0.3675065,1,4,0.4001407,0.3220108,0,4,4,4,0.03189841,0.3401176,0.009916566,-0.03489394,True,1,-0.2446383,0.1892322,0.04909261,-0.007951318,True,0,0.1204123,0.1951161,-0.005159419,-0.002512189,True,0,0.3593789,0.2998914,-0.09082289,0.01683292,True,2,0,0,False,0,0,7.4
2,-0.04775432,0.3674978,1,4,0.3986894,0.3227576,0,4,4,4,0.0321242,0.3394106,0.01128621,-0.03535021,True,1,-0.2436599,0.1890745,0.04891939,-0.007885979,True,0,0.120303,0.1950634,-0.005464106,-0.002637482,True,0,0.3575428,0.3001975,-0.09179665,0.0153104,True,2,0,0,False,0,0,7.42
2,-0.04607685,0.3675007,1,4,0.3971543,0.3234611,0,4,4,4,0.03237744,0.3386941,0.01265817,-0.03582367,True,1,-0.2426867,0.1889174,0.04866364,-0.007858142,True,0,0.1201866,0.1950076,-0.005820586,-0.002789725,True,0,0.3556917,0.3004732,-0.09253781,0.01378479,True,2,0,0,False,0,0,7.44
2,-0.04162776,0.3674997,1,4,0.3955455,0.3241235,0,4,4,4,0.03265833,0.3379676,0.01404091,-0.0363224,True,1,-0.2417197,0.1887594,0.04835334,-0.007898361,True,0,0.1200637,0.1949493,-0.006142876,-0.002916811,True,0,0.3538293,0.3007186,-0.09310586,0.01226766,True,2,0,0,False,0,0,7.46
2,-0.01505396,0.3675001,1,4,0.3938729,0.3247464,0,4,4,4,0.03296784,0.33723,0.01547171,-0.03688253,True,1,-0.2407584,0.1886012,0.04806497,-0.007911535,True,0,0.119936,0.1948877,-0.006386037,-0.003079844,True,0,0.3519581,0.3009339,-0.09354378,0.0107661,True,2,0,0,False,0,0,7.48
2,-0.001943894,0.3685029,1,4,0.3921454,0.3253304,0,4,4,4,0.03331408,0.3364693,0.01730695,-0.03803182,True,1,-0.2398025,0.1884432,0.04779748,-0.007900628,True,0,0.1198042,0.1948219,-0.006588757,-0.003288327,True,0,0.3500802,0.3011196,-0.09388283,0.009284214,True,2,0,0,False,0,0,7.5
2,0.02070993,0.3691674,1,4,0.3903715,0.325876,0,3,4,4,0.03369858,0.335674,0.01921978,-0.03976367,True,1,-0.2388505,0.1882861,0.04759951,-0.00785518,True,0,0.1196677,0.1947511,-0.006826244,-0.003539159,True,0,0.348197,0.301276,-0.09414562,0.007823491,True,2,0,0,False,0,0,7.52
2,0.03413571,0.3689435,1,4,0.3787859,0.3313425,0,3,4,4,0.03410777,0.3348147,0.02045613,-0.04295657,True,1,-0.237901,0.1881304,0.04747794,-0.007783444,True,0,0.1195247,0.1946758,-0.007147703,-0.003766069,True,0,0.3463096,0.3014037,-0.09434855,0.006384993,True,2,0,0,False,0,0,7.54
2,0.03763181,0.369019,1,4,0.3606167,0.3386618,0,3,4,4,0.0345167,0.3338833,0.02044653,-0.0465612,True,1,-0.2369533,0.1879749,0.04738655,-0.007776509,True,0,0.1193738,0.1945963,-0.007544691,-0.003973266,True,0,0.3444215,0.3014907,-0.0943932,0.004354469,True,2,0,0,False,0,0,7.56
2,0.03745554,0.3689935,1,4,0.338567,0.3454358,0,3,4,4,0.03491932,0.3328825,0.02013148,-0.05003334,True,1,-0.2360079,0.1878189,0.04727115,-0.007798695,True,0,0.119215,0.194512,-0.007940103,-0.004219586,True,0,0.3425488,0.30152,-0.09361635,0.00147107,True,2,0,0,False,0,0,7.58
2,0.037515,0.3690021,1,4,0.3147995,0.3501991,0,3,4,4,0.03531705,0.3318139,0.01988689,-0.05342024,True,1,-0.2350653,0.1876636,0.04713204,-0.007767276,True,0,0.1190477,0.1944219,-0.008366693,-0.004503583,True,0,0.3407164,0.301493,-0.09161504,-0.001344162,True,2,0,0,False,0,0,7.6
2,0.03749494,0.3689992,1,4,0.2909457,0.3522989,0,3,4,4,0.03571076,0.3306795,0.01968574,-0.0567124,True,1,-0.2341259,0.1875094,0.04697566,-0.007712353,True,0,0.118872,0.1943247,-0.0087871,-0.00486015,True,0,0.3389286,0.3014269,-0.08938643,-0.003301571,True,2,0,0,False,0,0,7.62
2,0.03750171,0.3690002,1,4,0.2681616,0.3516442,0,3,4,4,0.03610137,0.3294812,0.0195305,-0.05991028,True,1,-0.233191,0.1873565,0.04674611,-0.007643139,True,0,0.1186895,0.1942194,-0.009124327,-0.005262758,True,0,0.3371762,0.3013355,-0.08761896,-0.004564456,True,2,0,0,False,0,0,7.64
2,0.03749943,0.3689999,1,4,0.247205,0.3484759,0,3,4,4,0.03648965,0.3282208,0.01941442,-0.06301237,True,1,-0.23226,0.1872034,0.04655118,-0.007657102,True,0,0.1184986,0.1941061,-0.009541896,-0.00566641,True,0,0.3354487,0.3012272,-0.08638203,-0.005412004,True,2,0,0,False,0,0,7.66
2,0.0375002,0.369,1,4,0.228513,0.3432003,0,3,4,4,0.03687634,0.3269003,0.01933398,-0.06601922,True,1,-0.2313322,0.1870508,0.04639166,-0.007631604,True,0,0.1182996,0.1939853,-0.00995144,-0.006039609,True,0,0.3337434,0.3011074,-0.08527035,-0.005992338,True,2,0,0,False,0,0,7.68
2,0.03749993,0.369,1,4,0.2122716,0.3362823,0,3,4,4,0.03726204,0.3255215,0.01928504,-0.06893148,True,1,-0.2304066,0.186899,0.04628108,-0.007589022,True,0,0.1180939,0.1938556,-0.01028251,-0.006487173,True,0,0.3320587,0.3009795,-0.08423496,-0.006394978,True,2,0,0,False,0,0,7.7
2,0.03750002,0.369,1,4,0.1984777,0.3281811,0,3,4,4,0.03764732,0.3240863,0.01926402,-0.07175057,True,1,-0.2294835,0.1867466,0.04615976,-0.007619144,True,0,0.117881,0.1937154,-0.01064601,-0.007008306,True,0,0.3303739,0.3008512,-0.08424108,-0.006415087,True,0,0,0,False,0,0,7.72
2,0.03749999,0.366994,1,4,0.1869935,0.3193151,0,3,4,4,0.03803268,0.3225966,0.01926756,-0.07447805,True,1,-0.2285613,0.1865935,0.04611068,-0.00765755,True,0,0.1176605,0.1935635,-0.01102391,-0.007594836,True,0,0.3286897,0.3007233,-0.08421306,-0.006394578,True,0,0,0,False,0,0,7.74
2,0.03750001,0.3656647,1,4,0.1775933,0.3100464,0,3,4,4,0.03841859,0.3210518,0.0192954,-0.07723647,True,1,-0.2276389,0.1864403,0.04612128,-0.007658745,True,0,0.1174313,0.1934002,-0.011464,-0.008168167,True,0,0.3270062,0.3005943,-0.08417834,-0.006448366,True,0,0,0,False,0,0,7.76
2,0.03950594,0.3610981,1,4,0.1700023,0.3006765,0,3,4,4,0.03880554,0.319452,0.01934686,-0.07997988,True,1,-0.2267157,0.1862876,0.04616231,-0.007636855,True,0,0.1171924,0.1932237,-0.01194578,-0.008823562,True,2,0.3253242,0.3004633,-0.08410401,-0.006551512,True,0,0,0,False,0,0,7.78
2,0.04083527,0.3606325,1,4,0.1639286,0.2914492,0,3,4,4,0.03919137,0.3177935,0.01929142,-0.08292007,True,1,-0.22579,0.1861366,0.04628122,-0.007548236,True,0,0.1169444,0.1930286,-0.01239889,-0.009751785,True,2,0.323642,0.3003293,-0.08410592,-0.006703517,True,0,0,0,False,0,0,7.8
2,0.0413899,0.3587836,1,4,0.1590866,0.2825555,0,4,4,4,0.03957487,0.3160779,0.01917547,-0.0857734,True,1,-0.2248618,0.1859886,0.04641195,-0.007399759,True,0,0.1166867,0.1928133,-0.01288277,-0.01076741,True,2,0.3219594,0.3001938,-0.084134,-0.00677117,True,0,0,0,False,0,0,7.82
2,0.04120281,0.3574013,1,4,0.1621039,0.2746419,0,4,4,4,0.03995545,0.3143068,0.0190289,-0.0885511,True,1,-0.22393,0.1858429,0.04659222,-0.007290478,True,0,0.1164185,0.1925754,-0.01341064,-0.01189172,True,2,0.3202763,0.3000585,-0.0841602,-0.006767886,True,0,0,0,False,0,0,7.84
2,0.04126592,0.3568646,1,4,0.1705825,0.2677194,0,4,4,4,0.04033072,0.3124954,0.01876224,-0.09055732,True,1,-0.2229959,0.1857003,0.04670397,-0.007131793,True,0,0.1161376,0.1923148,-0.01404544,-0.01303274,True,2,0.3185931,0.2999243,-0.08415688,-0.006711044,True,0,0,0,False,0,0,7.86
2,0.04926835,0.3530338,1,4,0.1825483,0.2616975,0,4,4,4,0.04069907,0.3106561,0.01841568,-0.09194811,True,1,-0.22206,0.18556,0.04679682,-0.00701133,True,0,0.1158412,0.1920326,-0.01481912,-0.01410852,True,2,0.3169107,0.2997907,-0.08412093,-0.006680273,True,0,0,0,False,0,0,7.88
2,0.06161304,0.3473054,1,4,0.1964049,0.2565784,0,4,4,4,0.04104906,0.3087959,0.0174983,-0.09299286,True,1,-0.2211237,0.185421,0.04681939,-0.006953612,True,0,0.1155272,0.1917321,-0.01569858,-0.015024,True,2,0.3152275,0.2996591,-0.08416233,-0.006581603,True,0,0,0,False,0,0,7.9
2,0.08151726,0.3392091,1,4,0.2109343,0.2524762,0,4,4,4,0.04136485,0.3069257,0.01579038,-0.0934907,True,1,-0.2201862,0.1852815,0.04687228,-0.006976247,True,0,0.1151946,0.1914167,-0.01662451,-0.01576897,True,2,0.3135444,0.2995278,-0.08415753,-0.006566156,True,0,0,0,False,0,0,7.92
2,0.1099001,0.330909,1,4,0.2252665,0.2495639,0,4,4,4,0.04163632,0.3050667,0.01357556,-0.09293502,True,1,-0.2192475,0.1851416,0.04693529,-0.006994946,True,0,0.114844,0.1910899,-0.01753385,-0.01634321,True,0,0.3118817,0.2994057,-0.08313893,-0.006108244,True,2,0,0,False,0,0,7.94
2,0.151453,0.3206757,1,4,0.2388205,0.2480049,0,4,4,4,0.04187086,0.303232,0.01172944,-0.09172127,True,1,-0.2183081,0.1850005,0.04697551,-0.007054356,True,0,0.1144941,0.1907628,-0.01749383,-0.01635301,True,0,0.3102409,0.2992959,-0.0820445,-0.005490366,True,2,0,0,False,0,0,7.96
2,0.2384433,0.3131144,1,4,0.2512384,0.2479006,0,4,4,4,0.04207986,0.3014221,0.01045138,-0.09049018,True,1,-0.217368,0.1848576,0.04700238,-0.007142553,True,0,0.1141467,0.1904347,-0.01737112,-0.01640859,True,0,0.3086233,0.2992026,-0.08088086,-0.004669852,True,2,0,0,False,0,0,7.98
2,0.2585751,0.3116243,1,4,0.2623275,0.2492597,0,4,4,4,0.04228693,0.2996336,0.01035251,-0.08942112,True,0,-0.2164277,0.1847124,0.04701835,-0.007263453,True,0,0.113802,0.1901053,-0.01723727,-0.01646785,True,0,0.3070641,0.2991239,-0.07796885,-0.003935297,True,12,0,0,False,0,0,8
2,0.2898864,0.3071139,1,4,0.2720153,0.2519921,0,4,4,4,0.04249427,0.2978614,0.01036622,-0.08860368,True,0,-0.2154882,0.1845642,0.04697813,-0.007406868,True,0,0.1134612,0.189776,-0.01704103,-0.01646736,True,0,0.3055778,0.2990605,-0.07432893,-0.003178066,True,12,0,0,False,0,0,8.02
2,0.3104282,0.3046218,1,4,0.2803168,0.2559205,0,4,4,4,0.04270383,0.2961023,0.01047653,-0.08795278,True,0,-0.2145488,0.1844146,0.0469705,-0.007485105,True,0,0.1131247,0.189448,-0.01682356,-0.01639945,True,0,0.3041929,0.2989771,-0.06925923,-0.004163474,True,12,0,0,False,0,0,8.04
2,0.3215564,0.3004472,1,4,0.2873077,0.2608066,0,4,4,4,0.04291616,0.2943534,0.01061596,-0.08744334,True,0,-0.2136097,0.1842642,0.04695299,-0.007520577,True,0,0.1127934,0.1891224,-0.01656437,-0.01628488,True,0,0.3027272,0.2988299,-0.07327621,-0.007357218,True,12,0,0,False,0,0,8.059999
2,0.3218152,0.3018551,1,4,0.293106,0.2663796,0,4,4,4,0.04313233,0.2926117,0.01080733,-0.0870899,True,0,-0.2126703,0.1841145,0.04697518,-0.007481172,True,0,0.1124666,0.1887973,-0.01634477,-0.01625239,True,0,0.3011668,0.2987223,-0.07800668,-0.00538245,True,12,0,0,False,0,0,8.08
2,0.3217279,0.3013802,1,4,0.2978472,0.2723676,0,4,4,4,0.04335264,0.2908764,0.01101463,-0.08676402,True,0,-0.2117317,0.1839664,0.04692738,-0.007411107,True,0,0.1121429,0.1884728,-0.01618545,-0.01622863,True,0,0.2995167,0.2986642,-0.08249612,-0.002912477,True,12,0,0,False,0,0,8.099999
2,0.3217574,0.3015404,1,4,0.3016699,0.278524,0,4,4,4,0.04357838,0.2891452,0.01128617,-0.08655864,True,0,-0.2107925,0.1838209,0.04696433,-0.007270657,True,0,0.1118234,0.1881495,-0.01597619,-0.01616384,True,0,0.2977857,0.2986691,-0.08654017,0.0002352092,True,12,0,0,False,0,0,8.12
2,0.3217475,0.3014863,1,4,0.3047064,0.2846408,0,4,4,4,0.04380887,0.2874171,0.01152396,-0.08640841,True,0,-0.2098534,0.1836771,0.04695495,-0.007193489,True,0,0.1115078,0.1878276,-0.01577643,-0.01609874,True,0,0.2959769,0.2987407,-0.09042884,0.003572067,True,12,0,0,False,0,0,8.139999
2,0.3217508,0.3015046,1,4,0.3070767,0.2905534,0,4,4,4,0.04404512,0.2856924,0.01181104,-0.08623294,True,0,-0.2089132,0.1835335,0.04700981,-0.007178386,True,0,0.1111965,0.1875066,-0.01556773,-0.01604799,True,0,0.2940998,0.2988691,-0.09384286,0.006409675,True,12,0,0,False,0,0,8.16
2,0.3217497,0.3004955,1,4,0.3088851,0.2961414,0,4,4,4,0.04428605,0.2839721,0.0120461,-0.08601671,True,0,-0.2079732,0.1833908,0.04700031,-0.007140653,True,0,0.1108898,0.1871871,-0.01533533,-0.01597999,True,0,0.2921627,0.2990288,-0.09683358,0.007976965,True,12,0,0,False,0,0,8.179999
2,0.32175,0.3008359,1,4,0.3102187,0.301324,0,4,4,4,0.04453164,0.2822568,0.01227846,-0.08576798,True,0,-0.2070337,0.1832498,0.04697861,-0.007045818,True,0,0.1105874,0.1868702,-0.01511962,-0.0158468,True,0,0.2901779,0.2991931,-0.09921147,0.00821666,True,12,0,0,False,0,0,8.2
2,0.3217499,0.300721,1,4,0.3111484,0.306054,0,4,4,4,0.04478223,0.2805447,0.01252854,-0.08560304,True,0,-0.2060948,0.1831117,0.0469442,-0.006907363,True,0,0.1102894,0.1865544,-0.01490154,-0.01578858,True,0,0.288159,0.2993431,-0.1009128,0.007496219,True,12,0,0,False,0,0,8.22
2,0.32175,0.3007598,1,4,0.3117307,0.3103107,0,4,4,4,0.04503673,0.2788349,0.01272442,-0.08549096,True,0,-0.2051579,0.1829777,0.04684857,-0.00670171,True,0,0.1099957,0.1862413,-0.01468901,-0.01565761,True,0,0.2861166,0.2994685,-0.1020778,0.006270806,True,12,0,0,False,0,0,8.24
2,0.32175,0.3007467,1,4,0.3120104,0.3140934,0,4,4,4,0.04529392,0.277127,0.01285878,-0.0853963,True,0,-0.2042239,0.1828469,0.04669882,-0.006537315,True,0,0.1097073,0.1859315,-0.014418,-0.01548782,True,0,0.2840585,0.2995642,-0.1028694,0.004784575,True,12,0,0,False,0,0,8.26
2,0.32175,0.3007511,1,4,0.3120224,0.3174162,0,4,4,4,0.04555497,0.2754207,0.01305189,-0.08531576,True,0,-0.2032917,0.1827195,0.04661359,-0.006371243,True,0,0.1094235,0.1856243,-0.01419154,-0.01536022,True,0,0.2819895,0.2996278,-0.1034094,0.003178824,True,12,0,0,False,0,0,8.28
2,0.32175,0.3007497,1,4,0.3117941,0.3203035,0,4,4,4,0.04581983,0.2737162,0.01324207,-0.08522615,True,0,-0.2023624,0.1825951,0.04646565,-0.00622294,True,0,0.1091443,0.1853206,-0.01396131,-0.01518539,True,0,0.2799132,0.2996583,-0.1037777,0.00152689,True,12,0,0,False,0,0,8.3
2,0.32175,0.3007501,1,4,0.3113474,0.3227865,0,4,4,4,0.04608928,0.2720124,0.01347158,-0.08519286,True,0,-0.201436,0.182475,0.04631941,-0.006007382,True,0,0.1088706,0.1850203,-0.01368341,-0.01501935,True,0,0.2778318,0.2996557,-0.1040258,-0.0001302777,True,12,0,0,False,0,0,8.32
2,0.32175,0.30075,1,4,0.3106996,0.3249004,0,4,4,4,0.04636416,0.2703101,0.01374314,-0.08511525,True,0,-0.2005135,0.1823588,0.04612681,-0.005812342,True,0,0.1086014,0.1847228,-0.0134614,-0.01487322,True,0,0.2757473,0.2996202,-0.1041868,-0.001770603,True,12,0,0,False,0,0,8.34
2,0.32175,0.30075,1,4,0.3098657,0.3266814,0,4,4,4,0.04664608,0.2686107,0.01409453,-0.08497003,True,0,-0.1995938,0.1822463,0.04598716,-0.005624373,True,0,0.1083349,0.1844284,-0.01332396,-0.01472174,True,0,0.2736608,0.2995524,-0.1042821,-0.003382639,True,12,0,0,False,0,0,8.36
2,0.32175,0.30075,1,4,0.3088589,0.328166,0,4,4,4,0.04693665,0.2669153,0.01452701,-0.08477297,True,0,-0.1986772,0.1821386,0.04583244,-0.005384106,True,0,0.1080704,0.1841376,-0.01322476,-0.01454,True,0,0.2715753,0.2994539,-0.1042328,-0.004927016,True,12,0,0,False,0,0,8.38
2,0.32175,0.30075,1,4,0.3076913,0.329389,0,4,4,4,0.0472355,0.265223,0.01494143,-0.08461585,True,0,-0.1977629,0.182037,0.04571519,-0.005081143,True,0,0.1078091,0.183852,-0.01306704,-0.01428509,True,0,0.2694951,0.2993264,-0.1039708,-0.006364402,True,12,0,0,False,0,0,8.4
2,0.32175,0.30075,1,4,0.306375,0.3303829,0,4,4,4,0.04754414,0.2635336,0.01543018,-0.0844709,True,0,-0.1968521,0.1819402,0.04554438,-0.004839447,True,0,0.1075516,0.1835711,-0.01287732,-0.01404308,True,0,0.2674226,0.2991722,-0.103584,-0.007708901,True,12,0,0,False,0,0,8.42
2,0.32175,0.30075,1,4,0.304922,0.3311773,0,4,4,4,0.04786221,0.2618467,0.01590195,-0.08434471,True,0,-0.195946,0.1818493,0.04530589,-0.004548084,True,0,0.1072976,0.1832964,-0.01269989,-0.01373783,True,0,0.2653593,0.2989925,-0.1031292,-0.008974916,True,12,0,0,False,0,0,8.44
2,0.3207471,0.30075,1,4,0.3033449,0.3317986,0,4,4,4,0.048188,0.2601615,0.01628825,-0.08425853,True,0,-0.1950462,0.1817637,0.04499109,-0.004282204,True,0,0.1070481,0.1830291,-0.01247716,-0.01336433,True,0,0.2633057,0.2987889,-0.1026432,-0.01017461,True,12,0,0,False,0,0,8.46
2,0.3120589,0.3087734,1,4,0.3016562,0.3322702,0,4,4,4,0.04852254,0.2584779,0.01672597,-0.08418508,True,0,-0.1941543,0.1816819,0.04459886,-0.004088141,True,0,0.1068035,0.182769,-0.01222818,-0.01300775,True,0,0.2612612,0.2985624,-0.1021855,-0.01132107,True,12,0,0,False,0,0,8.48
2,0.3079682,0.3140913,1,4,0.2998688,0.3326125,0,4,4,4,0.04886593,0.2567959,0.01716795,-0.08409911,True,0,-0.1932715,0.181604,0.04414183,-0.003900274,True,0,0.1065649,0.1825169,-0.01193145,-0.01260386,True,0,0.2592207,0.298306,-0.1019837,-0.01281325,True,12,0,0,False,0,0,8.5
2,0.3023272,0.3183154,1,4,0.2979954,0.332843,0,4,4,4,0.04921674,0.2551164,0.01753907,-0.08397339,True,0,-0.1923973,0.1815285,0.04371206,-0.00377386,True,0,0.1063325,0.1822736,-0.01162354,-0.01216746,True,0,0.2571855,0.2980156,-0.1017248,-0.01450913,True,12,0,0,False,0,0,8.52
2,0.302224,0.3188966,1,4,0.2960483,0.3329768,0,4,4,4,0.04957419,0.2534395,0.01787122,-0.08384798,True,0,-0.1915333,0.181457,0.04320262,-0.003577386,True,0,0.1061045,0.1820395,-0.01139747,-0.01170807,True,0,0.2551559,0.2976872,-0.1014436,-0.01641171,True,12,0,0,False,0,0,8.54
2,0.2992498,0.3197035,1,4,0.2940395,0.3330264,0,4,4,4,0.049937,0.2517649,0.0181396,-0.08373257,True,0,-0.1906799,0.1813906,0.04267253,-0.003321192,True,0,0.1058814,0.1818144,-0.01115511,-0.01125452,True,0,0.253134,0.2973232,-0.1010578,-0.0181921,True,12,0,0,False,0,0,8.559999
